Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Feature Envy,Radarr.Core,NzbDrone.Core.History,HistoryService,Handle(DownloadFailedEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1428,1474,0,2903,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,3,2.75,0,0,2
Feature Envy,Radarr.Core,NzbDrone.Core.ImportLists.RadarrList2,RadarrList2RequestGeneratorBase,GetMovies(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1428,1474,2,2903,0,0,0,0,0,2,0,0,4,4,0,0,0,0,0,3,2.5,1,0,0
Feature Envy,Radarr.Core,NzbDrone.Core.ImportLists.TMDb.Person,TMDbPersonRequestGenerator,GetMoviesRequest(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1428,1474,2,2903,0,0,0,0,0,2,0,0,6,4,0,0,0,0,0,2,2,0,0,0
Feature Envy,Radarr.Core,NzbDrone.Core.ImportLists.Trakt,TraktImportBase,"RequestAction(string action, IDictionary<string, string> query)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1428,1474,2,2903,0,0,0,0,0,4,0,0,7,4,0,0,0,0,2,3,2.4,0,1,1
Feature Envy,Radarr.Core,NzbDrone.Core.Indexers.PassThePopcorn,PassThePopcornRequestGenerator,GetRequest(string searchParameters),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1428,1474,3,2903,0,0,0,0,0,3,0,0,9,5,0,0,0,0,1,3,2.5,0,0,0
Feature Envy,Radarr.Core,NzbDrone.Core.MediaFiles.MediaInfo,MediaInfoFormatter,"FormatVideoCodec(MediaInfoModel mediaInfo, string sceneName)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1428,1474,5,2903,0,0,0,0,0,10,0,0,54,36,0,0,0,0,2,3,2.0384615384615383,4,0,4
Feature Envy,Radarr.Core,NzbDrone.Core.MetadataSource.SkyHook,SkyHookProxy,MapMovieToTmdbMovie(Movie movie),1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1428,1474,8,2903,0,0,0,0,0,16,0,0,16,8,0,0,0,0,1,3,2.2,3,0,6
Feature Envy,Radarr.Core,NzbDrone.Core.MetadataSource.SkyHook,SkyHookProxy,MapImage(ImageResource arg),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1428,1474,8,2903,0,0,0,0,0,16,0,0,16,8,0,0,0,0,1,0,0,1,0,6
Feature Envy,Radarr.Core,NzbDrone.Core.Notifications.Email,Email,"Send(MimeMessage email, EmailSettings settings)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1428,1474,6,2903,0,0,0,0,0,10,0,0,11,6,0,0,0,0,2,2,2,0,0,1
Feature Envy,Radarr.Core,NzbDrone.Core.Notifications.Slack,Slack,OnHealthIssue(HealthCheck.HealthCheck healthCheck),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1428,1474,2,2903,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,2,2,1,0,1
Feature Envy,Radarr.Core,NzbDrone.Core.Notifications.Twitter,Twitter,"RequestAction(string action, IDictionary<string, string> query)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1428,1474,0,2903,0,0,0,0,0,7,0,0,13,2,0,0,0,0,2,2,2,0,0,1
Feature Envy,Radarr.Api.V3,Radarr.Api.V3.Blocklist,BlocklistResourceMapper,"MapToResource(this NzbDrone.Core.Blocklisting.Blocklist model, ICustomFormatCalculationService formatCalculator)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,185,171,1,348,0,0,0,0,0,1,0,0,5,1,0,0,0,0,2,3,2.3333333333333335,0,0,0
Feature Envy,Radarr.Api.V3,Radarr.Api.V3.Config,IndexerConfigResourceMapper,ToResource(IConfigService model),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,185,171,1,348,0,0,0,0,0,1,0,0,29,21,0,0,0,0,1,0,0,0,0,0
Feature Envy,Radarr.Api.V3,Radarr.Api.V3.History,HistoryResourceMapper,"ToResource(this MovieHistory model, ICustomFormatCalculationService formatCalculator)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,185,171,1,348,0,0,0,0,0,1,0,0,6,1,0,0,0,0,2,2,2,0,0,0
Feature Envy,Radarr.Api.V3,Radarr.Api.V3.MovieFiles,MovieFileController,SetMovieFile(MovieFileResource movieFileResource),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,185,171,2,348,0,0,0,0,0,8,0,0,12,6,0,0,0,0,1,2,2,0,0,5
Feature Envy,Radarr.Api.V3,Radarr.Api.V3.MovieFiles,MovieFileController,SetMovieFile([FromBody] MovieFileListResource resource),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,185,171,2,348,0,0,0,0,0,8,0,0,12,6,0,0,0,0,1,3,2.111111111111111,0,0,5
Feature Envy,Radarr.Api.V3,Radarr.Api.V3.MovieFiles,MovieFileResourceMapper,ToResource(this MovieFile model),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,185,171,2,348,0,0,0,0,0,2,0,0,12,6,0,0,0,0,1,3,3,0,0,0
Feature Envy,Radarr.Api.V3,Radarr.Api.V3.MovieFiles,MovieFileResourceMapper,"ToResource(this MovieFile model, NzbDrone.Core.Movies.Movie movie, IUpgradableSpecification upgradableSpecification)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,185,171,2,348,0,0,0,0,0,2,0,0,12,6,0,0,0,0,3,3,2.5,0,0,0
Feature Envy,Radarr.Http,Radarr.Http.ErrorManagement,RadarrErrorPipeline,HandleException(HttpContext context),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,68,78,0,121,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,3,2.2,0,0,1
Feature Envy,Radarr.Http,Radarr.Http.Extensions,RequestExtensions,"ApplyToPage(this PagingSpec<TModel> pagingSpec, Func<PagingSpec<TModel>, PagingSpec<TModel>> function, Converter<TModel, TResource> mapper)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,68,78,7,121,0,0,0,0,0,8,0,0,8,7,0,0,0,0,3,3,3,0,0,2
Feature Envy,ShareX.HelpersLib,ShareX.HelpersLib,DirectoryNameEditor,"EditValue(ITypeDescriptorContext context, IServiceProvider provider, object value)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,232,1226,1,1642,0,0,0,0,0,1,0,0,1642,1226,0,0,0,0,3,2,2,0,0,0
Feature Envy,ShareX.HelpersLib,ShareX.HelpersLib,ColorBox,DrawBrightness(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,232,1226,9,1642,0,0,0,0,0,9,0,0,1642,1226,0,0,0,0,0,2,2,0,0,0
Feature Envy,ShareX.HelpersLib,ShareX.HelpersLib,ColorSlider,DrawSaturation(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,232,1226,9,1642,0,0,0,0,0,9,0,0,1642,1226,0,0,0,0,0,2,2,0,0,0
Feature Envy,ShareX.IndexerLib,ShareX.IndexerLib,IndexerText,"IndexFolder(FolderInfo dir, int level = 0)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,19,3,36,0,0,0,0,0,5,0,0,36,19,0,0,0,0,2,2,2,3,1,0
Feature Envy,ShareX.ScreenCaptureLib,ShareX.ScreenCaptureLib,StickerImageListViewRenderer,InitializeGraphics(Graphics g),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,85,399,2,643,0,0,0,0,0,2,0,0,643,399,0,0,0,0,1,2,2,0,0,0
Feature Envy,ShareX.ScreenCaptureLib,ShareX.ScreenCaptureLib,TextDrawingShape,AutoSize(bool center),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,85,399,11,643,0,0,0,0,0,11,0,0,643,399,0,0,0,0,1,2,2,0,0,0
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib.FileUploaders,AmazonS3NewFileUploaderService,CheckConfig(UploadersConfig config),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,442,696,3,1275,0,0,0,0,0,3,0,0,352,235,0,0,0,0,1,2,2,0,0,0
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib.FileUploaders,StreamableFileUploaderService,"CreateUploader(UploadersConfig config, TaskReferenceHelper taskInfo)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,442,696,3,1275,0,0,0,0,0,3,0,0,352,235,0,0,0,0,2,0,0,0,0,0
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib.FileUploaders,Teknik,GetAccessToken(string code),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,185,442,696,5,1275,0,0,0,0,0,5,0,0,352,235,0,0,0,0,1,2,2,0,0,0
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib,GoogleOAuth2,GetAccessToken(string code),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,442,696,2,1275,0,0,0,0,0,6,0,0,701,282,0,0,0,0,1,2,2,0,0,4
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib,OAuthManager,"GenerateQuery(string url, Dictionary<string, string> args, HttpMethod httpMethod, OAuthInfo oauth)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,71,442,696,9,1275,0,0,0,0,0,12,0,0,701,282,0,0,0,0,4,0,0,1,0,12
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib,OAuthManager,"GenerateQuery(string url, Dictionary<string, string> args, HttpMethod httpMethod, OAuthInfo oauth, out Dictionary<string, string> parameters)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,71,442,696,9,1275,0,0,0,0,0,12,0,0,701,282,0,0,0,0,5,2,2,7,0,12
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib.ImageUploaders,ImmioUploader,"Upload(Stream stream, string fileName)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,442,696,1,1275,0,0,0,0,0,1,0,0,85,71,0,0,0,0,2,2,2,0,0,0
Feature Envy,ShareX.UploadersLib,ShareX.UploadersLib.URLShorteners,PolrURLShortenerService,"CreateShortener(UploadersConfig config, TaskReferenceHelper taskInfo)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,442,696,3,1275,0,0,0,0,0,3,0,0,63,52,0,0,0,0,2,0,0,0,0,0
Feature Envy,ShareX,ShareX,CaptureActiveWindow,Execute(TaskSettings taskSettings),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,116,599,1,1173,0,0,0,0,0,1,0,0,1173,599,0,0,0,0,1,2,2,0,0,0
Feature Envy,ShareX,ShareX,SettingManager,Import(string archivePath),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,115,116,599,15,1173,0,0,0,0,0,20,0,0,1173,599,0,0,0,0,1,2,2,0,0,7
Feature Envy,ShareX,ShareX,TaskHelpers,CheckFFmpeg(TaskSettings taskSettings),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,116,599,87,1173,0,0,0,0,0,87,0,0,1173,599,0,0,0,0,1,2,2,0,0,0
Feature Envy,ShareX,ShareX,TaskHelpers,FindMenuIcon(T value),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,116,599,87,1173,0,0,0,0,0,87,0,0,1173,599,0,0,0,0,1,0,0,0,0,0
Feature Envy,ShareX,ShareX,TaskHelpers,FindMenuIcon(int index),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,116,599,87,1173,0,0,0,0,0,87,0,0,1173,599,0,0,0,0,1,2,2,0,0,0
Feature Envy,ShareX,ShareX,WorkerTask,DoUpload(int retry = 0),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,115,116,599,30,1173,0,0,0,0,0,44,0,0,1173,599,0,0,0,0,1,3,2.2,6,3,3
Feature Envy,ShareX,ShareX,WorkerTask,DoFileJobs(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,115,116,599,30,1173,0,0,0,0,0,44,0,0,1173,599,0,0,0,0,0,4,2.6666666666666665,1,3,3
Feature Envy,Sonarr.Api,NzbDrone.Api.Episodes,EpisodeResourceMapper,ToResource(this Episode model),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,137,129,2,245,0,0,0,0,0,2,0,0,12,8,0,0,0,0,1,0,0,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Episodes,EpisodeResourceMapper,ToResource(this IEnumerable<Episode> models),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,137,129,2,245,0,0,0,0,0,2,0,0,12,8,0,0,0,0,1,2,2,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Restrictions,RestrictionResourceMapper,ToResource(this ReleaseProfile model),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,137,129,3,245,0,0,0,0,0,3,0,0,8,3,0,0,0,0,1,2,2,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Restrictions,RestrictionResourceMapper,ToResource(this IEnumerable<ReleaseProfile> models),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,137,129,3,245,0,0,0,0,0,3,0,0,8,3,0,0,0,0,1,2,2,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Series,SeriesResourceMapper,"ToResource(this Core.Tv.Series model, bool includeSeasonImages = false)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,137,129,4,245,0,0,0,0,0,4,0,0,32,22,0,0,0,0,2,3,3,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Series,SeriesResourceMapper,ToModel(this SeriesResource resource),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,137,129,4,245,0,0,0,0,0,4,0,0,32,22,0,0,0,0,1,3,3,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Series,SeriesResourceMapper,"ToModel(this SeriesResource resource, Core.Tv.Series series)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,137,129,4,245,0,0,0,0,0,4,0,0,32,22,0,0,0,0,2,2,2,0,0,0
Feature Envy,Sonarr.Api,NzbDrone.Api.Series,SeriesResourceMapper,"ToResource(this IEnumerable<Core.Tv.Series> series, bool includeSeasonImages)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,137,129,4,245,0,0,0,0,0,4,0,0,32,22,0,0,0,0,2,2,2,0,0,0
Feature Envy,Sonarr.Core,NzbDrone.Core.Datastore.Migration,download_client_import,"AssociateImportedHistoryItems(IDbConnection conn, IDbTransaction tran)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1378,1558,4,2980,0,0,0,0,0,4,0,0,248,226,0,0,0,0,2,4,2.2580645161290325,0,0,0
Feature Envy,Sonarr.Core,NzbDrone.Core.DecisionEngine.Specifications,BlockedIndexerSpecification,"IsSatisfiedBy(RemoteEpisode subject, SearchCriteriaBase searchCriteria)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,1378,1558,0,2980,0,0,0,0,0,2,0,0,33,2,0,0,0,0,2,4,2.5,0,0,3
Feature Envy,Sonarr.Core,NzbDrone.Core.Download.Clients.DownloadStation,UsenetDownloadStation,GetItems(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,1378,1558,15,2980,0,0,0,0,0,20,0,0,51,35,0,0,0,0,0,3,2.272727272727273,2,0,0
Feature Envy,Sonarr.Core,NzbDrone.Core.Download.Clients.UTorrent,UTorrent,"AddFromMagnetLink(RemoteEpisode remoteEpisode, string hash, string magnetLink)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1378,1558,2,2980,0,0,0,0,0,10,0,0,28,17,0,0,0,0,3,3,2.142857142857143,0,0,2
Feature Envy,Sonarr.Core,NzbDrone.Core.Download.Clients.UTorrent,UTorrentTorrentJsonConverter,"ReadJson(JsonReader reader, Type objectType, object existingValue, JsonSerializer serializer)",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1378,1558,3,2980,0,0,0,0,0,3,0,0,28,17,0,0,0,0,4,2,2,0,0,0
Feature Envy,Sonarr.Core,NzbDrone.Core.Download,DownloadClientItemClientInfo,FromDownloadClient(DownloadClientBase<TSettings> downloadClient),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1378,1558,1,2980,0,0,0,0,0,1,0,0,57,24,0,0,0,0,1,0,0,0,0,0
Feature Envy,Sonarr.Core,NzbDrone.Core.Download,FailedDownloadService,ProcessFailed(TrackedDownload trackedDownload),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,1378,1558,0,2980,0,0,0,0,0,5,0,0,57,24,0,0,0,0,1,4,2.5,0,0,3
Feature Envy,Sonarr.Core,NzbDrone.Core.Download.History,DownloadHistoryService,Handle(EpisodeGrabbedEvent message),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1378,1558,0,2980,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,4,3,0,0,2
Feature Envy,Sonarr.Core,NzbDrone.Core.Download.History,DownloadHistoryService,Handle(EpisodeImportedEvent message),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1378,1558,0,2980,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,3,2.4444444444444446,0,0,2
Feature Envy,Sonarr.Core,NzbDrone.Core.Download.History,DownloadHistoryService,Handle(DownloadCompletedEvent message),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1378,1558,0,2980,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,3,2.6666666666666665,0,0,2
Feature Envy,Sonarr.Core,NzbDrone.Core.Download.History,DownloadHistoryService,Handle(DownloadFailedEvent message),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1378,1558,0,2980,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,3,2.6666666666666665,0,0,2
Feature Envy,Sonarr.Core,NzbDrone.Core.Download.History,DownloadHistoryService,Handle(DownloadIgnoredEvent message),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1378,1558,0,2980,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,3,2.6666666666666665,0,0,2
Feature Envy,Sonarr.Core,NzbDrone.Core.Download.History,DownloadHistoryService,Handle(SeriesDeletedEvent message),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1378,1558,0,2980,0,0,0,0,0,9,0,0,11,2,0,0,0,0,1,2,2,0,0,2
Feature Envy,Sonarr.Core,NzbDrone.Core.Download,TorrentClientBase,"DownloadFromMagnetUrl(RemoteEpisode remoteEpisode, string magnetUrl)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,1378,1558,4,2980,0,0,0,0,0,5,0,0,57,24,0,0,0,0,2,3,2.25,1,0,0
Feature Envy,Sonarr.Core,NzbDrone.Core.History,HistoryService,Handle(EpisodeGrabbedEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1378,1558,0,2980,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,5,3.5172413793103448,0,0,3
Feature Envy,Sonarr.Core,NzbDrone.Core.History,HistoryService,Handle(EpisodeImportedEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1378,1558,0,2980,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,4,2.8333333333333335,1,0,3
Feature Envy,Sonarr.Core,NzbDrone.Core.History,HistoryService,Handle(DownloadFailedEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1378,1558,0,2980,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,3,2.75,0,0,3
Feature Envy,Sonarr.Core,NzbDrone.Core.History,HistoryService,Handle(EpisodeFileDeletedEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1378,1558,0,2980,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,3,2375,0,0,3
Feature Envy,Sonarr.Core,NzbDrone.Core.History,HistoryService,Handle(EpisodeFileRenamedEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1378,1558,0,2980,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,4,2.857142857142857,0,0,3
Feature Envy,Sonarr.Core,NzbDrone.Core.History,HistoryService,Handle(DownloadIgnoredEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1378,1558,0,2980,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,3,2.6,0,0,3
Feature Envy,Sonarr.Core,NzbDrone.Core.History,HistoryService,Handle(SeriesDeletedEvent message),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1378,1558,0,2980,0,0,0,0,0,18,0,0,28,10,0,0,0,0,1,2,2,0,0,3
Feature Envy,Sonarr.Core,NzbDrone.Core.ImportLists.Trakt,TraktImportBase,"RequestAction(string action, IDictionary<string, string> query)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1378,1558,2,2980,0,0,0,0,0,5,0,0,8,4,0,0,0,0,2,3,2.25,0,1,1
Feature Envy,Sonarr.Core,NzbDrone.Core.MediaFiles.EpisodeImport,ImportApprovedEpisodes,"GetOriginalFilePath(DownloadClientItem downloadClientItem, LocalEpisode localEpisode)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1378,1558,1,2980,0,0,0,0,0,2,0,0,14,7,0,0,0,0,2,4,2.2,0,0,6
Feature Envy,Sonarr.Core,NzbDrone.Core.MediaFiles.EpisodeImport.Specifications,NotSampleSpecification,"IsSatisfiedBy(LocalEpisode localEpisode, DownloadClientItem downloadClientItem)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1378,1558,0,2980,0,0,0,0,0,1,0,0,12,1,0,0,0,0,2,2,2,0,0,2
Feature Envy,Sonarr.Core,NzbDrone.Core.MediaFiles.MediaInfo,MediaInfoFormatter,"FormatVideoCodec(MediaInfoModel mediaInfo, string sceneName)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1378,1558,5,2980,0,0,0,0,0,10,0,0,54,36,0,0,0,0,2,3,2.0416666666666665,4,0,4
Feature Envy,Sonarr.Core,NzbDrone.Core.MediaFiles,RenameEpisodeFileService,"RenameFiles(List<EpisodeFile> episodeFiles, Series series)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,1378,1558,0,2980,0,0,0,0,0,6,0,0,76,13,0,0,0,0,2,2,2,0,0,8
Feature Envy,Sonarr.Core,NzbDrone.Core.MetadataSource.SkyHook,SkyHookProxy,MapImage(ImageResource arg),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1378,1558,7,2980,0,0,0,0,0,11,0,0,11,7,0,0,0,0,1,0,0,1,0,5
Feature Envy,Sonarr.Core,NzbDrone.Core.Notifications.Email,Email,"Send(MimeMessage email, EmailSettings settings)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1378,1558,6,2980,0,0,0,0,0,10,0,0,11,6,0,0,0,0,2,2,2,0,0,1
Feature Envy,Sonarr.Core,NzbDrone.Core.Notifications.Slack,Slack,OnHealthIssue(HealthCheck.HealthCheck healthCheck),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1378,1558,3,2980,0,0,0,0,0,10,0,0,12,3,0,0,0,0,1,2,2,1,0,1
Feature Envy,Sonarr.Core,NzbDrone.Core.Notifications.Twitter,Twitter,"RequestAction(string action, IDictionary<string, string> query)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1378,1558,0,2980,0,0,0,0,0,7,0,0,13,2,0,0,0,0,2,2,2,0,0,1
